"""센서 날짜(년-월-일)""",센서 시간(시:분),수위(M),온도(℃),EC(ms/cm),염분,TDS(mg/L),,전원 날짜(년-월-일),전원 시간(시:분),전원(V)
2020-02-21T08:42:40+09:00,2020-02-21T08:42:40+09:00,,,,,,,,,
2020-02-21T08:42:45+09:00,2020-02-21T08:42:45+09:00,,,,,,,,,
2020-02-21T08:42:50+09:00,2020-02-21T08:42:50+09:00,1.44,22.27,0.232,[05],,,,,
2020-02-21T08:42:55+09:00,2020-02-21T08:42:55+09:00,,,,,,,,,
2020-02-21T08:43:00+09:00,2020-02-21T08:43:00+09:00,,,,,,,,,
2020-02-21T08:43:05+09:00,2020-02-21T08:43:05+09:00,1.46,22.25,0.232,[05],,,,,
2020-02-21T08:43:10+09:00,2020-02-21T08:43:10+09:00,,,,,,,,,
2020-02-21T08:43:15+09:00,2020-02-21T08:43:15+09:00,,,,,,,,,
2020-02-21T08:43:20+09:00,2020-02-21T08:43:20+09:00,1.47,22.22,0.232,[05],,,,,
2020-02-21T08:43:25+09:00,2020-02-21T08:43:25+09:00,,,,,,,,,
2020-02-21T08:43:30+09:00,2020-02-21T08:43:30+09:00,,,,,,,,,
2020-02-21T08:43:35+09:00,2020-02-21T08:43:35+09:00,1.49,22.19,0.232,[05],,,,,
2020-02-21T08:43:40+09:00,2020-02-21T08:43:40+09:00,,,,,,,,,
2020-02-21T08:43:45+09:00,2020-02-21T08:43:45+09:00,,,,,,,,,
2020-02-21T08:43:50+09:00,2020-02-21T08:43:50+09:00,1.51,22.16,0.232,[05],,,,,
2020-02-21T08:43:55+09:00,2020-02-21T08:43:55+09:00,,,,,,,,,
2020-02-21T08:44:00+09:00,2020-02-21T08:44:00+09:00,,,,,,,,,
2020-02-21T08:44:05+09:00,2020-02-21T08:44:05+09:00,1.52,22.13,0.232,[05],,,,,
2020-02-21T08:44:10+09:00,2020-02-21T08:44:10+09:00,,,,,,,,,
2020-02-21T08:44:15+09:00,2020-02-21T08:44:15+09:00,,,,,,,,,
2020-02-21T08:44:20+09:00,2020-02-21T08:44:20+09:00,1.54,22.09,0.232,[05],,,,,
2020-02-21T08:44:25+09:00,2020-02-21T08:44:25+09:00,,,,,,,,,
2020-02-21T08:44:30+09:00,2020-02-21T08:44:30+09:00,,,,,,,,,
2020-02-21T08:44:35+09:00,2020-02-21T08:44:35+09:00,1.55,22.06,0.232,[05],,,,,
2020-02-21T08:44:40+09:00,2020-02-21T08:44:40+09:00,,,,,,,,,
2020-02-21T08:44:45+09:00,2020-02-21T08:44:45+09:00,,,,,,,,,
2020-02-21T08:44:50+09:00,2020-02-21T08:44:50+09:00,1.57,22.02,0.232,[05],,,,,
2020-02-21T08:44:55+09:00,2020-02-21T08:44:55+09:00,,,,,,,,,
2020-02-21T08:45:00+09:00,2020-02-21T08:45:00+09:00,,,,,,,,,
2020-02-21T08:45:05+09:00,2020-02-21T08:45:05+09:00,1.58,21.99,0.232,[05],,,,,
2020-02-21T08:45:10+09:00,2020-02-21T08:45:10+09:00,,,,,,,,,
2020-02-21T08:45:15+09:00,2020-02-21T08:45:15+09:00,,,,,,,,,
2020-02-21T08:45:20+09:00,2020-02-21T08:45:20+09:00,1.59,21.95,0.232,[05],,,,,
2020-02-21T08:45:25+09:00,2020-02-21T08:45:25+09:00,,,,,,,,,
2020-02-21T08:45:30+09:00,2020-02-21T08:45:30+09:00,,,,,,,,,
2020-02-21T08:45:35+09:00,2020-02-21T08:45:35+09:00,1.6,21.91,0.232,[05],,,,,
2020-02-21T08:45:40+09:00,2020-02-21T08:45:40+09:00,,,,,,,,,
2020-02-21T08:45:45+09:00,2020-02-21T08:45:45+09:00,,,,,,,,,
2020-02-21T08:45:50+09:00,2020-02-21T08:45:50+09:00,1.62,21.88,0.232,[05],,,,,
2020-02-21T08:45:55+09:00,2020-02-21T08:45:55+09:00,,,,,,,,,
2020-02-21T08:46:45+09:00,2020-02-21T08:46:45+09:00,,,,,,,,,
2020-02-21T08:46:50+09:00,2020-02-21T08:46:50+09:00,1.63,21.84,0.232,[05],,,,,
2020-02-21T08:46:55+09:00,2020-02-21T08:46:55+09:00,,,,,,,,,
2020-02-21T08:47:00+09:00,2020-02-21T08:47:00+09:00,,,,,,,,,
2020-02-21T08:47:05+09:00,2020-02-21T08:47:05+09:00,1.64,21.81,0.232,[05],,,,,
2020-02-21T08:47:10+09:00,2020-02-21T08:47:10+09:00,,,,,,,,,
2020-02-21T08:47:15+09:00,2020-02-21T08:47:15+09:00,,,,,,,,,
2020-02-21T08:47:20+09:00,2020-02-21T08:47:20+09:00,1.65,21.78,0.232,[05],,,,,
2020-02-21T08:47:25+09:00,2020-02-21T08:47:25+09:00,,,,,,,,,
2020-02-21T08:47:30+09:00,2020-02-21T08:47:30+09:00,,,,,,,,,
2020-02-21T08:47:35+09:00,2020-02-21T08:47:35+09:00,1.66,21.75,0.232,[05],,,,,
2020-02-21T08:47:40+09:00,2020-02-21T08:47:40+09:00,,,,,,,,,
2020-02-21T08:47:45+09:00,2020-02-21T08:47:45+09:00,,,,,,,,,
2020-02-21T08:47:50+09:00,2020-02-21T08:47:50+09:00,1.67,21.72,0.232,[05],,,,,
2020-02-21T08:47:55+09:00,2020-02-21T08:47:55+09:00,,,,,,,,,
2020-02-21T08:48:00+09:00,2020-02-21T08:48:00+09:00,,,,,,,,,
2020-02-21T08:48:05+09:00,2020-02-21T08:48:05+09:00,1.68,21.68,0.232,[05],,,,,
2020-02-21T08:48:10+09:00,2020-02-21T08:48:10+09:00,,,,,,,,,
2020-02-21T08:48:15+09:00,2020-02-21T08:48:15+09:00,,,,,,,,,
2020-02-21T08:48:20+09:00,2020-02-21T08:48:20+09:00,1.69,21.64,0.232,[05],,,,,
2020-02-21T08:48:25+09:00,2020-02-21T08:48:25+09:00,,,,,,,,,
2020-02-21T08:48:30+09:00,2020-02-21T08:48:30+09:00,,,,,,,,,
2020-02-21T08:48:35+09:00,2020-02-21T08:48:35+09:00,1.7,21.6,0.232,[05],,,,,
2020-02-21T08:48:40+09:00,2020-02-21T08:48:40+09:00,,,,,,,,,
2020-02-21T08:48:45+09:00,2020-02-21T08:48:45+09:00,,,,,,,,,
2020-02-21T08:48:50+09:00,2020-02-21T08:48:50+09:00,1.71,21.57,0.232,[05],,,,,
2020-02-21T08:48:55+09:00,2020-02-21T08:48:55+09:00,,,,,,,,,
2020-02-21T08:49:00+09:00,2020-02-21T08:49:00+09:00,,,,,,,,,
2020-02-21T08:49:05+09:00,2020-02-21T08:49:05+09:00,1.71,21.53,0.242,[05],,,,,
2020-02-21T08:49:10+09:00,2020-02-21T08:49:10+09:00,,,,,,,,,
2020-02-21T08:49:15+09:00,2020-02-21T08:49:15+09:00,,,,,,,,,
2020-02-21T08:49:20+09:00,2020-02-21T08:49:20+09:00,1.72,21.49,0.242,[05],,,,,
2020-02-21T08:49:25+09:00,2020-02-21T08:49:25+09:00,,,,,,,,,
2020-02-21T08:49:30+09:00,2020-02-21T08:49:30+09:00,,,,,,,,,
2020-02-21T08:49:35+09:00,2020-02-21T08:49:35+09:00,1.73,21.45,0.242,[05],,,,,
2020-02-21T08:49:40+09:00,2020-02-21T08:49:40+09:00,,,,,,,,,
2020-02-21T08:49:45+09:00,2020-02-21T08:49:45+09:00,,,,,,,,,
2020-02-21T08:49:50+09:00,2020-02-21T08:49:50+09:00,1.74,21.41,0.242,[05],,,,,
2020-02-21T08:49:55+09:00,2020-02-21T08:49:55+09:00,,,,,,,,,
2020-02-21T08:50:00+09:00,2020-02-21T08:50:00+09:00,,,,,,,,,
2020-02-21T08:50:05+09:00,2020-02-21T08:50:05+09:00,1.74,21.38,0.242,[05],,,,,
2020-02-21T08:50:10+09:00,2020-02-21T08:50:10+09:00,,,,,,,,,
2020-02-21T08:50:15+09:00,2020-02-21T08:50:15+09:00,,,,,,,,,
2020-02-21T08:50:20+09:00,2020-02-21T08:50:20+09:00,1.75,21.34,0.242,[05],,,,,
2020-02-21T08:50:25+09:00,2020-02-21T08:50:25+09:00,,,,,,,,,
2020-02-21T08:50:30+09:00,2020-02-21T08:50:30+09:00,,,,,,,,,
2020-02-21T08:50:35+09:00,2020-02-21T08:50:35+09:00,1.75,21.3,0.242,[05],,,,,
2020-02-21T08:50:40+09:00,2020-02-21T08:50:40+09:00,,,,,,,,,
2020-02-21T08:50:45+09:00,2020-02-21T08:50:45+09:00,,,,,,,,,
2020-02-21T08:50:50+09:00,2020-02-21T08:50:50+09:00,1.76,21.25,0.242,[05],,,,,
2020-02-21T08:50:55+09:00,2020-02-21T08:50:55+09:00,,,,,,,,,
2020-02-21T08:55:05+09:00,2020-02-21T08:55:05+09:00,,,,,,,,,
2020-02-21T08:55:10+09:00,2020-02-21T08:55:10+09:00,1.76,21.21,0.242,[05],,,,,
2020-02-21T08:55:15+09:00,2020-02-21T08:55:15+09:00,,,,,,,,,
2020-02-21T08:55:20+09:00,2020-02-21T08:55:20+09:00,,,,,,,,,
2020-02-21T08:55:25+09:00,2020-02-21T08:55:25+09:00,1.77,21.18,0.242,[05],,,,,
2020-02-21T08:55:30+09:00,2020-02-21T08:55:30+09:00,,,,,,,,,
2020-02-21T08:55:35+09:00,2020-02-21T08:55:35+09:00,,,,,,,,,
2020-02-21T08:55:40+09:00,2020-02-21T08:55:40+09:00,1.77,21.13,0.242,[05],,,,,
2020-02-21T08:55:45+09:00,2020-02-21T08:55:45+09:00,,,,,,,,,
2020-02-21T08:55:50+09:00,2020-02-21T08:55:50+09:00,,,,,,,,,
2020-02-21T08:55:55+09:00,2020-02-21T08:55:55+09:00,1.78,21.09,0.242,[05],,,,,
2020-02-21T08:56:00+09:00,2020-02-21T08:56:00+09:00,,,,,,,,,
2020-02-21T08:56:05+09:00,2020-02-21T08:56:05+09:00,,,,,,,,,
2020-02-21T08:56:10+09:00,2020-02-21T08:56:10+09:00,1.78,21.05,0.242,[05],,,,,
2020-02-21T08:56:15+09:00,2020-02-21T08:56:15+09:00,,,,,,,,,
2020-02-21T08:56:20+09:00,2020-02-21T08:56:20+09:00,,,,,,,,,
2020-02-21T08:56:25+09:00,2020-02-21T08:56:25+09:00,1.78,21.01,0.242,[05],,,,,
2020-02-21T08:56:30+09:00,2020-02-21T08:56:30+09:00,,,,,,,,,
2020-02-21T08:56:35+09:00,2020-02-21T08:56:35+09:00,,,,,,,,,
2020-02-21T08:56:40+09:00,2020-02-21T08:56:40+09:00,1.79,20.97,0.242,[05],,,,,
2020-02-21T08:56:45+09:00,2020-02-21T08:56:45+09:00,,,,,,,,,
2020-02-21T08:56:50+09:00,2020-02-21T08:56:50+09:00,,,,,,,,,
2020-02-21T08:56:55+09:00,2020-02-21T08:56:55+09:00,1.79,20.94,0.242,[05],,,,,
2020-02-21T08:57:00+09:00,2020-02-21T08:57:00+09:00,,,,,,,,,
2020-02-21T08:57:05+09:00,2020-02-21T08:57:05+09:00,,,,,,,,,
2020-02-21T08:57:10+09:00,2020-02-21T08:57:10+09:00,1.79,20.9,0.242,[05],,,,,
2020-02-21T08:57:15+09:00,2020-02-21T08:57:15+09:00,,,,,,,,,
2020-02-21T08:57:20+09:00,2020-02-21T08:57:20+09:00,,,,,,,,,
2020-02-21T08:57:25+09:00,2020-02-21T08:57:25+09:00,1.8,20.87,0.242,[05],,,,,
2020-02-21T08:57:30+09:00,2020-02-21T08:57:30+09:00,,,,,,,,,
2020-02-21T08:57:35+09:00,2020-02-21T08:57:35+09:00,,,,,,,,,
2020-02-21T08:57:40+09:00,2020-02-21T08:57:40+09:00,1.81,20.84,0.242,[05],,,,,
2020-02-21T08:57:45+09:00,2020-02-21T08:57:45+09:00,,,,,,,,,
2020-02-21T08:57:50+09:00,2020-02-21T08:57:50+09:00,,,,,,,,,
2020-02-21T08:57:55+09:00,2020-02-21T08:57:55+09:00,1.81,20.81,0.242,[05],,,,,
2020-02-21T08:58:00+09:00,2020-02-21T08:58:00+09:00,,,,,,,,,
2020-02-21T08:58:05+09:00,2020-02-21T08:58:05+09:00,,,,,,,,,
2020-02-21T08:58:10+09:00,2020-02-21T08:58:10+09:00,1.82,20.79,0.242,[05],,,,,
2020-02-21T08:58:15+09:00,2020-02-21T08:58:15+09:00,,,,,,,,,
2020-02-21T08:58:20+09:00,2020-02-21T08:58:20+09:00,,,,,,,,,
2020-02-21T08:58:25+09:00,2020-02-21T08:58:25+09:00,1.83,20.77,0.242,[05],,,,,
2020-02-21T08:58:30+09:00,2020-02-21T08:58:30+09:00,,,,,,,,,
2020-02-21T08:58:35+09:00,2020-02-21T08:58:35+09:00,,,,,,,,,
2020-02-21T08:58:40+09:00,2020-02-21T08:58:40+09:00,1.84,20.76,0.242,[05],,,,,
2020-02-21T08:58:45+09:00,2020-02-21T08:58:45+09:00,,,,,,,,,
2020-02-21T08:58:50+09:00,2020-02-21T08:58:50+09:00,,,,,,,,,
2020-02-21T08:58:55+09:00,2020-02-21T08:58:55+09:00,1.85,20.75,0.242,[05],,,,,
2020-02-21T08:59:00+09:00,2020-02-21T08:59:00+09:00,,,,,,,,,
2020-02-21T08:59:05+09:00,2020-02-21T08:59:05+09:00,,,,,,,,,
2020-02-21T08:59:10+09:00,2020-02-21T08:59:10+09:00,1.86,20.75,0.242,[05],,,,,
2020-02-21T09:00:05+09:00,2020-02-21T09:00:05+09:00,,,,,,,,,
2020-02-21T09:00:10+09:00,2020-02-21T09:00:10+09:00,,,,,,,,,
2020-02-21T09:00:15+09:00,2020-02-21T09:00:15+09:00,1.87,20.76,0.242,[05],,,,,
2020-02-21T09:00:20+09:00,2020-02-21T09:00:20+09:00,,,,,,,,,
2020-02-21T09:00:25+09:00,2020-02-21T09:00:25+09:00,,,,,,,,,
2020-02-21T09:00:30+09:00,2020-02-21T09:00:30+09:00,1.88,20.76,0.242,[05],,,,,
2020-02-21T09:00:35+09:00,2020-02-21T09:00:35+09:00,,,,,,,,,
2020-02-21T09:00:40+09:00,2020-02-21T09:00:40+09:00,,,,,,,,,
2020-02-21T09:00:45+09:00,2020-02-21T09:00:45+09:00,1.89,20.76,0.242,[05],,,,,
2020-02-21T09:00:50+09:00,2020-02-21T09:00:50+09:00,,,,,,,,,
2020-02-21T09:00:55+09:00,2020-02-21T09:00:55+09:00,,,,,,,,,
2020-02-21T09:01:00+09:00,2020-02-21T09:01:00+09:00,1.9,20.76,0.242,[05],,,,,
2020-02-21T09:01:05+09:00,2020-02-21T09:01:05+09:00,,,,,,,,,
2020-02-21T09:01:10+09:00,2020-02-21T09:01:10+09:00,,,,,,,,,
2020-02-21T09:01:15+09:00,2020-02-21T09:01:15+09:00,1.92,20.77,0.242,[05],,,,,
2020-02-21T09:01:20+09:00,2020-02-21T09:01:20+09:00,,,,,,,,,
2020-02-21T09:01:25+09:00,2020-02-21T09:01:25+09:00,,,,,,,,,
2020-02-21T09:01:30+09:00,2020-02-21T09:01:30+09:00,1.93,20.77,0.242,[05],,,,,
2020-02-21T09:01:35+09:00,2020-02-21T09:01:35+09:00,,,,,,,,,
2020-02-21T09:01:40+09:00,2020-02-21T09:01:40+09:00,,,,,,,,,
2020-02-21T09:01:45+09:00,2020-02-21T09:01:45+09:00,1.94,20.78,0.242,[05],,,,,
2020-02-21T09:01:50+09:00,2020-02-21T09:01:50+09:00,,,,,,,,,
2020-02-21T09:01:55+09:00,2020-02-21T09:01:55+09:00,,,,,,,,,
2020-02-21T09:02:00+09:00,2020-02-21T09:02:00+09:00,1.96,20.8,0.242,[05],,,,,
2020-02-21T09:02:05+09:00,2020-02-21T09:02:05+09:00,,,,,,,,,
2020-02-21T09:02:10+09:00,2020-02-21T09:02:10+09:00,,,,,,,,,
2020-02-21T09:02:15+09:00,2020-02-21T09:02:15+09:00,1.97,20.81,0.243,[05],,,,,
2020-02-21T09:02:20+09:00,2020-02-21T09:02:20+09:00,,,,,,,,,
2020-02-21T09:02:25+09:00,2020-02-21T09:02:25+09:00,,,,,,,,,
2020-02-21T09:02:30+09:00,2020-02-21T09:02:30+09:00,1.98,20.83,0.243,[05],,,,,
2020-02-21T09:02:35+09:00,2020-02-21T09:02:35+09:00,,,,,,,,,
2020-02-21T09:02:40+09:00,2020-02-21T09:02:40+09:00,,,,,,,,,
2020-02-21T09:02:45+09:00,2020-02-21T09:02:45+09:00,2,20.84,0.243,[05],,,,,
2020-02-21T09:02:50+09:00,2020-02-21T09:02:50+09:00,,,,,,,,,
2020-02-21T09:02:55+09:00,2020-02-21T09:02:55+09:00,,,,,,,,,
2020-02-21T09:03:00+09:00,2020-02-21T09:03:00+09:00,2.01,20.85,0.243,[05],,,,,
2020-02-21T09:03:05+09:00,2020-02-21T09:03:05+09:00,,,,,,,,,
2020-02-21T09:03:10+09:00,2020-02-21T09:03:10+09:00,,,,,,,,,
2020-02-21T09:03:15+09:00,2020-02-21T09:03:15+09:00,2.02,20.87,0.243,[05],,,,,
2020-02-21T09:03:20+09:00,2020-02-21T09:03:20+09:00,,,,,,,,,
2020-02-21T09:03:25+09:00,2020-02-21T09:03:25+09:00,,,,,,,,,
2020-02-21T09:03:30+09:00,2020-02-21T09:03:30+09:00,2.04,20.9,0.243,[05],,,,,
2020-02-21T09:03:35+09:00,2020-02-21T09:03:35+09:00,,,,,,,,,
2020-02-21T09:03:40+09:00,2020-02-21T09:03:40+09:00,,,,,,,,,
2020-02-21T09:03:45+09:00,2020-02-21T09:03:45+09:00,2.05,20.93,0.243,[05],,,,,
2020-02-21T09:03:50+09:00,2020-02-21T09:03:50+09:00,,,,,,,,,
2020-02-21T09:03:55+09:00,2020-02-21T09:03:55+09:00,,,,,,,,,
2020-02-21T09:04:00+09:00,2020-02-21T09:04:00+09:00,2.07,20.97,0.243,[05],,,,,
2020-02-21T09:04:05+09:00,2020-02-21T09:04:05+09:00,,,,,,,,,
2020-02-21T09:04:10+09:00,2020-02-21T09:04:10+09:00,,,,,,,,,
2020-02-21T09:04:15+09:00,2020-02-21T09:04:15+09:00,2.09,21.02,0.243,[05],,,,,
2020-02-21T09:04:20+09:00,2020-02-21T09:04:20+09:00,,,,,,,,,
2020-02-21T09:04:25+09:00,2020-02-21T09:04:25+09:00,,,,,,,,,
2020-02-21T09:08:25+09:00,2020-02-21T09:08:25+09:00,2.11,21.07,0.243,[05],,,,,
2020-02-21T09:08:30+09:00,2020-02-21T09:08:30+09:00,,,,,,,,,
2020-02-21T09:08:35+09:00,2020-02-21T09:08:35+09:00,,,,,,,,,
2020-02-21T09:08:40+09:00,2020-02-21T09:08:40+09:00,2.13,21.12,0.243,[05],,,,,
2020-02-21T09:08:45+09:00,2020-02-21T09:08:45+09:00,,,,,,,,,
2020-02-21T09:08:50+09:00,2020-02-21T09:08:50+09:00,,,,,,,,,
2020-02-21T09:08:55+09:00,2020-02-21T09:08:55+09:00,2.15,21.17,0.243,[05],,,,,
2020-02-21T09:09:00+09:00,2020-02-21T09:09:00+09:00,,,,,,,,,
2020-02-21T09:09:05+09:00,2020-02-21T09:09:05+09:00,,,,,,,,,
2020-02-21T09:09:10+09:00,2020-02-21T09:09:10+09:00,2.16,21.21,0.243,[05],,,,,
2020-02-21T09:09:15+09:00,2020-02-21T09:09:15+09:00,,,,,,,,,
2020-02-21T09:09:20+09:00,2020-02-21T09:09:20+09:00,,,,,,,,,
2020-02-21T09:09:25+09:00,2020-02-21T09:09:25+09:00,2.18,21.24,0.243,[05],,,,,
2020-02-21T09:09:30+09:00,2020-02-21T09:09:30+09:00,,,,,,,,,
2020-02-21T09:09:35+09:00,2020-02-21T09:09:35+09:00,,,,,,,,,
2020-02-21T09:09:40+09:00,2020-02-21T09:09:40+09:00,2.19,21.27,0.243,[05],,,,,
2020-02-21T09:09:45+09:00,2020-02-21T09:09:45+09:00,,,,,,,,,
2020-02-21T09:09:50+09:00,2020-02-21T09:09:50+09:00,,,,,,,,,
2020-02-21T09:09:55+09:00,2020-02-21T09:09:55+09:00,2.21,21.29,0.243,[05],,,,,
2020-02-21T09:10:00+09:00,2020-02-21T09:10:00+09:00,,,,,,,,,
2020-02-21T09:10:05+09:00,2020-02-21T09:10:05+09:00,,,,,,,,,
2020-02-21T09:10:10+09:00,2020-02-21T09:10:10+09:00,2.21,21.3,0.243,[05],,,,,
2020-02-21T09:10:15+09:00,2020-02-21T09:10:15+09:00,,,,,,,,,
2020-02-21T09:10:20+09:00,2020-02-21T09:10:20+09:00,,,,,,,,,
2020-02-21T09:10:25+09:00,2020-02-21T09:10:25+09:00,2.22,21.32,0.243,[05],,,,,
2020-02-21T09:10:30+09:00,2020-02-21T09:10:30+09:00,,,,,,,,,
2020-02-21T09:10:35+09:00,2020-02-21T09:10:35+09:00,,,,,,,,,
2020-02-21T09:10:40+09:00,2020-02-21T09:10:40+09:00,2.24,21.34,0.243,[05],,,,,
2020-02-21T09:10:45+09:00,2020-02-21T09:10:45+09:00,,,,,,,,,
2020-02-21T09:10:50+09:00,2020-02-21T09:10:50+09:00,,,,,,,,,
2020-02-21T09:10:55+09:00,2020-02-21T09:10:55+09:00,2.25,21.36,0.243,[05],,,,,
2020-02-21T09:11:00+09:00,2020-02-21T09:11:00+09:00,,,,,,,,,
2020-02-21T09:11:05+09:00,2020-02-21T09:11:05+09:00,,,,,,,,,
2020-02-21T09:11:10+09:00,2020-02-21T09:11:10+09:00,2.26,21.38,0.243,[05],,,,,
2020-02-21T09:11:15+09:00,2020-02-21T09:11:15+09:00,,,,,,,,,
2020-02-21T09:11:20+09:00,2020-02-21T09:11:20+09:00,,,,,,,,,
2020-02-21T09:11:25+09:00,2020-02-21T09:11:25+09:00,2.27,21.38,0.243,[05],,,,,
2020-02-21T09:11:30+09:00,2020-02-21T09:11:30+09:00,,,,,,,,,
2020-02-21T09:11:35+09:00,2020-02-21T09:11:35+09:00,,,,,,,,,
2020-02-21T09:11:40+09:00,2020-02-21T09:11:40+09:00,2.27,21.38,0.243,[05],,,,,
2020-02-21T09:25:00+09:00,2020-02-21T09:25:00+09:00,,,,,,,,,
2020-02-21T09:30:00+09:00,2020-02-21T09:30:00+09:00,,,,,,,,,
2020-02-21T09:35:00+09:00,2020-02-21T09:35:00+09:00,2.27,21.37,0.243,[05],,,,,
2020-02-21T09:40:00+09:00,2020-02-21T09:40:00+09:00,,,,,,,,,
2020-02-21T09:45:00+09:00,2020-02-21T09:45:00+09:00,,,,,,,,,
2020-02-21T09:50:00+09:00,2020-02-21T09:50:00+09:00,2.27,21.35,0.243,[05],,,,,
2020-02-21T09:55:00+09:00,2020-02-21T09:55:00+09:00,,,,,,,,,
2020-02-21T10:00:00+09:00,2020-02-21T10:00:00+09:00,,,,,,,,,
2020-02-21T10:05:00+09:00,2020-02-21T10:05:00+09:00,2.27,21.3,0.243,[05],,,,,
2020-02-21T10:10:00+09:00,2020-02-21T10:10:00+09:00,,,,,,,,,
2020-02-21T10:15:00+09:00,2020-02-21T10:15:00+09:00,,,,,,,,,
2020-02-21T10:20:00+09:00,2020-02-21T10:20:00+09:00,2.25,21.22,0.243,[05],,,,,
2020-02-21T10:25:00+09:00,2020-02-21T10:25:00+09:00,,,,,,,,,
2020-02-21T10:30:00+09:00,2020-02-21T10:30:00+09:00,,,,,,,,,
2020-02-21T10:35:00+09:00,2020-02-21T10:35:00+09:00,2.23,21.13,0.243,[05],,,,,
2020-02-21T10:40:00+09:00,2020-02-21T10:40:00+09:00,,,,,,,,,
2020-02-21T10:45:00+09:00,2020-02-21T10:45:00+09:00,,,,,,,,,
2020-02-21T10:50:00+09:00,2020-02-21T10:50:00+09:00,2.21,21.05,0.243,[05],,,,,
2020-02-21T10:55:00+09:00,2020-02-21T10:55:00+09:00,,,,,,,,,
2020-02-21T11:00:00+09:00,2020-02-21T11:00:00+09:00,,,,,,,,,
2020-02-21T11:05:00+09:00,2020-02-21T11:05:00+09:00,2.2,20.97,0.243,[05],,,,,
2020-02-21T11:10:00+09:00,2020-02-21T11:10:00+09:00,,,,,,,,,
2020-02-21T11:15:00+09:00,2020-02-21T11:15:00+09:00,,,,,,,,,
2020-02-21T11:20:00+09:00,2020-02-21T11:20:00+09:00,2.18,20.88,0.243,[05],,,,,
2020-02-21T11:25:00+09:00,2020-02-21T11:25:00+09:00,,,,,,,,,
2020-02-21T11:30:00+09:00,2020-02-21T11:30:00+09:00,,,,,,,,,
2020-02-21T11:35:00+09:00,2020-02-21T11:35:00+09:00,2.15,20.72,0.243,[05],,,,,
2020-02-21T11:40:00+09:00,2020-02-21T11:40:00+09:00,,,,,,,,,
2020-02-21T11:45:00+09:00,2020-02-21T11:45:00+09:00,,,,,,,,,
2020-02-21T11:50:00+09:00,2020-02-21T11:50:00+09:00,2.13,20.64,0.243,[05],,,,,
2020-02-21T11:55:00+09:00,2020-02-21T11:55:00+09:00,,,,,,,,,
2020-02-21T12:00:00+09:00,2020-02-21T12:00:00+09:00,,,,,,,,,
2020-02-21T12:05:00+09:00,2020-02-21T12:05:00+09:00,2.12,20.57,0.243,[05],,,,,
2020-02-21T12:10:00+09:00,2020-02-21T12:10:00+09:00,,,,,,,,,
2020-02-21T12:15:00+09:00,2020-02-21T12:15:00+09:00,,,,,,,,,
2020-02-21T12:20:00+09:00,2020-02-21T12:20:00+09:00,2.11,20.5,0.243,[05],,,,,
2020-02-21T12:25:00+09:00,2020-02-21T12:25:00+09:00,,,,,,,,,
2020-02-21T12:30:00+09:00,2020-02-21T12:30:00+09:00,,,,,,,,,
2020-02-21T12:35:00+09:00,2020-02-21T12:35:00+09:00,2.09,20.43,0.243,[05],,,,,
2020-02-21T12:40:00+09:00,2020-02-21T12:40:00+09:00,,,,,,,,,
2020-02-21T12:45:00+09:00,2020-02-21T12:45:00+09:00,,,,,,,,,
2020-02-21T12:50:00+09:00,2020-02-21T12:50:00+09:00,2.08,20.36,0.243,[05],,,,,
2020-02-21T12:55:00+09:00,2020-02-21T12:55:00+09:00,,,,,,,,,
2020-02-21T13:00:00+09:00,2020-02-21T13:00:00+09:00,,,,,,,,,
2020-02-21T13:05:00+09:00,2020-02-21T13:05:00+09:00,2.07,20.29,0.243,[05],,,,,
2020-02-21T13:10:00+09:00,2020-02-21T13:10:00+09:00,,,,,,,,,
2020-02-21T13:15:00+09:00,2020-02-21T13:15:00+09:00,,,,,,,,,
2020-02-21T13:20:00+09:00,2020-02-21T13:20:00+09:00,2.05,20.22,0.243,[05],,,,,
2020-02-21T13:25:00+09:00,2020-02-21T13:25:00+09:00,,,,,,,,,
2020-02-21T13:30:00+09:00,2020-02-21T13:30:00+09:00,,,,,,,,,
2020-02-21T13:35:00+09:00,2020-02-21T13:35:00+09:00,2.04,20.15,0.243,[05],,,,,
2020-02-21T13:40:00+09:00,2020-02-21T13:40:00+09:00,,,,,,,,,
2020-02-21T13:45:00+09:00,2020-02-21T13:45:00+09:00,,,,,,,,,
2020-02-21T13:50:00+09:00,2020-02-21T13:50:00+09:00,2.03,20.08,0.243,[05],,,,,
2020-02-21T13:55:00+09:00,2020-02-21T13:55:00+09:00,,,,,,,,,
2020-02-21T14:00:00+09:00,2020-02-21T14:00:00+09:00,,,,,,,,,
2020-02-21T14:05:00+09:00,2020-02-21T14:05:00+09:00,2.02,20.02,0.243,[05],,,,,
2020-02-21T14:10:00+09:00,2020-02-21T14:10:00+09:00,,,,,,,,,
2020-02-21T14:15:00+09:00,2020-02-21T14:15:00+09:00,,,,,,,,,
2020-02-21T14:20:00+09:00,2020-02-21T14:20:00+09:00,2.01,19.95,0.243,[05],,,,,
2020-02-21T14:25:00+09:00,2020-02-21T14:25:00+09:00,,,,,,,,,
2020-02-21T14:30:00+09:00,2020-02-21T14:30:00+09:00,,,,,,,,,
2020-02-21T14:35:00+09:00,2020-02-21T14:35:00+09:00,2,19.9,0.243,[05],,,,,
2020-02-21T14:40:00+09:00,2020-02-21T14:40:00+09:00,,,,,,,,,
